secid,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-31,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-29,2018-04-30,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29,2019-12-31,2020-01-31,2020-02-28,2020-03-31,2020-04-30,2020-05-29,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-30,2020-11-30
399,0.0030610312636601047,,,0.002782586701804214,0.002514674593076984,0.0022350750490421592,0.0015412591231773157,,,0.0013444852938285909,0.0028455646654213197,,0.0006235527661862629,8.14644994887257e-05,,-4.4242210028685044e-05,-0.0004195859176471302,,-0.0004433300822723452,,,-0.0020831848544019425,,0.00029880567237236007,-0.0007952856112999141,-0.0005041272475072748,,0.0002191482303361529,0.0006593033397620036,0.0008343232730441451,0.0003834354658900422,0.0007846827133931144,,0.0008341733898836468,0.0006390193439326369,0.00046021095435374573,0.0008202012843338295,,0.0008795199622642011,,,0.00032893794109598945,0.00018348586542702594,,,,,0.001487232411523426,,,,0.002528884769502225,,,0.0012014053582390688,,,0.0015334821389455693,0.0008666655387202445
400,-0.0011806582161172801,-0.0010912278976890038,-0.0013561676075782257,-0.0009891553581204062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,-0.004241933357474471,-0.0031235510761485202,-0.003490971042989598,-0.0021475647266394446,-0.0020715174210415525,-0.0016399820296485465,-0.0021818681354144765,-0.0025987185845994117,-0.001702543376344326,-0.003357771393957155,-0.0028164331885733294,-0.0021606118618098815,-0.0014032787330061367,-0.0016252498128965062,-0.0030064039439573298,-0.004021464017366655,-0.0025734454624964007,-0.0021847085043947855,-0.002392014992717045,-0.0031860440141814146,-0.002939540871156153,-0.0032205882257965576,-0.0030044762366298557,-0.0026186193970713554,-0.0026090176512431,-0.0022196570664220236,-0.00015452637654086591,0.0005896442378107238,0.0005406491321447832,-0.0006088374959725251,-0.0004902906323430017,-0.00024026382226028295,-0.0004127914113796907,-0.00036040985957907416,-0.0006053697506895928,0.0006759615180827866,0.0005773533041558793,0.0007207888066512873,-0.00015584901595908738,-0.0010786241700326189,-0.0018575672800087795,-0.0018466437212447278,-0.0013321083557016862,-0.0018523077721358005,-0.001781367048371181,-0.0011633155322606666,-0.0009904607721372613,-0.0011809311744500174,-0.0019384918051718674,-0.0025574805680422487,-0.0017743111511717292,-0.0015687683337240604,-0.002021293678904766,-0.0016103666887045715,-0.0014564611576125073,-0.0013396073896578076,-0.0013588071936282322,-0.0014881801448720826,-0.0015461297218373798
402,0.0015772188034407651,0.0016495173894865089,0.0015884791454498426,0.0011321058134981677,0.001108885567968772,0.001147506780489859,0.0011338148618744064,0.0013236602658194727,0.0010787770452720038,0.0012061975743948331,0.0013830992610464085,0.001305238023643594,-0.0015075635829127014,0.003962558620238947,0.0010892432691482466,0.00124325373916485,0.0018954525260572272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,-0.0006836365050324837,-0.0002510699707596318,-0.0010111730507849888,0.0001512496175176592,8.226935069525931e-05,0.00014946146984243393,-0.00034690330794830306,-0.0002933807910221825,-0.0001519525806666138,-0.0008071609354277949,-0.0004267654665843686,-0.00025939289185312586,-0.0022375955418987795,-0.0007463076433585123,-0.0008444375470164153,-0.0018829248254699582,,-0.0014880331249185396,-0.0013905347305962776,-0.0004700772994636376,0.000746817216219236,0.0020377138998988647,0.0029833169128340624,0.00262650418208101,0.0006548583666477917,-0.0009454855647604067,-0.0009340535014288174,-0.0008211710642451967,-0.0012923608219357586,-0.0015435230805854266,-0.000537178718751267,-0.0007809884649777464,-0.0009834922019048243,-0.0019244787808212805,-0.002957611626818251,-0.0025594881755489182,-0.0017482882636184597,-0.0020767868780329633,-0.001591656356616052,-0.00174737068249271,-0.0011736774530641835,-0.0011878797758182872,-0.0013539613507418332,-0.0006111962582069529,-0.00016673796669847675,-0.00023435987469582164,0.00023746116036323146,0.0005044633452593435,0.0008638085171483572,0.000833162639787867,0.00033479838277330543,0.0006874182832416674,0.00044179195443162664,0.0007722511067865899,0.0006195108904847157,0.0008497312271790692,0.0007764283497927449,0.0007525443904599544,0.0008480426614105375
404,0.0005192499000988475,0.0005986357092331862,0.0003674544049547648,0.0006387606039917853,0.000598499580459693,0.0006663604022543614,0.0005897729693141555,0.0009217309722295844,0.0008012266616241979,0.0006284415166250255,0.0008925471367469862,0.0008792478480809348,-0.004457058409274328,-0.004296336509663995,-0.004147393680972806,-0.003459842454503959,-0.003916242326112819,-0.004296417285667934,-0.0032637612983268016,-0.0033384156109133793,-0.0017066639419914874,-0.0005968223604623989,0.00043587786670288393,0.0005679993670726166,0.0006836263961193747,-0.00013161689738607374,-0.0004991356477165258,-0.0010878944742263048,-0.001479084497783764,-0.0010695337184097704,-0.0013215059434774348,-0.0011686811620485124,-0.001621011662106797,-7.727173661632455e-05,-0.00031436097352899393,-0.0002217949944527962,0.0004479876751158319,0.0007346937981460539,0.000819162800949563,-0.00019810155720644107,0.001159589752907117,0.0007333462571811693,0.00011262121045942054,0.0007261899565030347,1.573278903267155e-05,-0.00019827457944454754,-0.00019284389471888006,-1.654286723181046e-05,0.00021068566200890576,-7.607352189077108e-05,-0.0006026016830779046,-0.00020416878127158688,-9.594830623248326e-05,0.00020340610222806377,0.00042713235455501685,0.00020976977482087207,0.00034953910441016666,-0.00021511701028996866,-0.0006461461373355283
405,4.669584534348213e-05,0.0003812980732371521,0.00020529619444642746,0.0006097829024392857,0.0007490367305485997,0.0007307850906740156,0.0006203280801421268,0.00078157179211326,0.0008346661060694046,0.0004566430852986968,0.0005684898421553741,0.0006410562232048948,-0.0020627068894299456,-0.0017925587007337196,-0.0033852825760289605,-0.001694784957212705,-0.0016124016156991725,-0.000997016169983779,-0.000911389122155782,0.0004388991843290891,0.0006495935768862242,0.0012367920148412463,0.0011117555264897724,0.0010828989534387833,0.002272663999392821,0.0010505543974758356,0.0014774428029062279,0.0008758744158990348,0.000667252540912359,0.0006809001758132757,0.0013174803144606077,0.0009444628259341475,0.0008334625517564518,0.000811090626351839,0.0008594883059458894,0.0006553602862836656,0.0006495239454989209,0.0005878871569762341,0.0006364934642748526,0.0010463149147672591,0.0012930272522535312,0.00163944044098685,0.0007020590050502339,0.0010527750689769224,0.0014131421521108769,0.0011066952095309705,0.001031473246194779,0.0014310816696631932,0.0012380656963344263,0.0015735466172036256,0.000810572257060012,0.0007749427939261393,0.0010932691845752852,0.001355700398448117,0.0018076332009445144,0.0020207317267518354,0.0021064397207030414,0.0027936504203067143,0.0030098054685640868
406,0.0012534933902339724,0.0016779422636861337,0.001250190186635734,0.001844199033330222,0.001702196311459585,0.0016174656619427127,0.001238891357315995,0.0015829025831356827,0.0014291222354954637,0.0010155010029345188,0.0014794936170548624,0.0015046452654037055,-0.0031543156054837183,-0.001901455750286413,-0.0018837725600513863,-0.0021257555965322234,-0.001331102352303101,-0.0009218163851727997,-0.00012784130141588163,7.294557941606443e-05,0.0009875779558838488,0.0006059855911765398,-0.000346169658271618,-0.0006499812780236111,0.0004695969426487805,0.00012591316068519902,0.0003074150608718308,0.0002951779422281143,-0.0003521473724910823,-0.00033079579127017676,-0.00044175718025433086,-0.00031810734627110265,-0.00017567754234354462,-0.0006826757110320842,-0.0006099723614175535,-0.000810581907878883,-0.0007518060298979731,-0.0011223237635550282,-0.0011349957992316214,-0.0016365941921871825,-0.0003930864377902892,-0.000650480074994762,-0.0008361092648456465,-0.00040221901040868503,-0.0003575159788562333,0.0007769906963940428,0.0008163363607660558,0.0008306636130352228,0.0007537014824015404,0.0005385824749771333,0.0011396837968186046,0.0013394013510451225,0.0002973176000503353,0.0011268171459712,0.0011622633729957141,0.0012892301026412123,0.0014643146519460388,0.001463969511213963,0.0011480791917848903
407,0.000709885915477496,0.0016372267549639437,-0.000629691005646419,0.0012492683467300219,0.0016323852814428743,0.00129336487023821,0.00039583138612644,-0.00025782094544717207,-0.0005855787383488991,-0.0008115629052342098,0.0005622976575737189,0.00033830148463545107,0.0012706703275924733,0.0026197138009721203,0.0017650960565445436,0.0007662967276451238,-0.00012784828269745953,-0.0030117750529421125,-0.002172166249812102,-0.00015001617488977743,0.0016147203538227793,-7.590196048198053e-05,-0.0011792773873383151,-0.0024013650004176164,-0.001098654145558102,-0.0014772839642798123,-0.000997678803918829,0.00013092947785186342,0.0005800784261451986,0.001295490103423165,0.0008489153691008442,0.0002040622911753577,1.4461191710421886e-05,-0.00035767160054002136,-0.0008594936371265113,-0.0018853642740443216,-0.0010703115760673468,,-0.001563330797476256,-0.0029772796831078812,-0.0031989116888809536,-0.003439953398531667,,-0.003157132100707474,-0.003340875383390391,,,,,,,,,,,,,,
408,0.0024107282663030647,0.0018115680524696854,0.0023026597725630807,0.002255828203997043,0.002208796261800521,0.0020828419295834,0.001977709867958683,0.0027766277160814227,0.002035227111925967,0.0024257951699535054,0.003227464747222164,0.002885145059557713,0.0002860962889999248,0.000603157273768827,-0.0006861977920503778,0.0005742441731946649,0.00046590195038328803,-0.0001467184718236829,-1.9272060712122976e-05,0.0010034885533921586,-0.001139752258111537,0.000535945357587951,0.0031398193769477663,0.004336051499691453,0.0034432954449075594,0.004000139055690511,0.0034911125183571604,0.002897808722422866,0.002644493368478772,0.0032103555068914093,0.0026902536546870867,0.0025706032273247717,0.002808609599742334,0.00231239610936401,0.0016416506571951407,0.0019314164120790968,0.003121302613867805,0.0013572468537876737,0.0014350785144998694,0.0011735381212231357,0.0013032446490768104,0.001388559013003248,0.002092548333307629,0.003997258534815402,0.0030413824875725197,0.004401591715236603,0.00453849164122015,0.003932396757396384,0.004614255016398449,0.004823431823646455,0.0049938323703435355,0.005504564816017172,0.005179984521578132,0.00617654178810564,0.005300566036928294,0.005539792595060334,0.006318331856247713,0.00541452566172411,0.005252042299411431
409,-0.00044300226497918417,-6.333842834520709e-05,-0.00045265251281983337,0.00015001955140752016,1.3938985784805791e-05,0.0001296837572280548,-2.260183429298992e-05,-0.00021631791158207696,-2.9071861384234523e-05,-0.0005170252572940579,-0.000578066289936928,-0.00039385702377436345,-0.0003283308687513107,-0.0007620418995551183,-0.001734402106518509,-0.002401462981156485,-0.0028364572393042705,-0.004581184230702754,-0.004464961622657507,-0.004101455761056998,-0.00434722097458194,-0.00414590080090714,-0.0036847751528246205,-0.004019052909727685,-0.0034784891385030584,-0.00246768325109415,-0.001962068533503556,-0.0017869613406305666,-0.0009406663615808803,-0.0004836826112955721,0.00012023170115023159,0.0008070474513471633,0.0009473495534631087,0.002402935745904822,0.003449536803209745,0.0036036368665728563,0.001966675323426392,0.0010612258959242725,0.0010901614789310837,0.0010119973116522228,0.0003694481453529018,-0.00019663223171199616,-0.0005123024481564157,-0.0011497763198329008,-0.0007236171333702852,-0.000648744524235508,-0.0009509885116368858,-0.0006967360795045062,-0.00123632091630209,-0.0014269356546925429,,-0.0003500910834696669,-0.0014508354140602806,,-0.0008973803686028597,-0.00045382397764671495,,-0.0009035287317503122,-0.0007777606109380875
410,2.7990011336182794e-05,0.0015366312061543934,0.003722189027592128,0.00252700650399451,0.001915492917204028,0.0024460070229078198,0.0026075500766515767,0.0007488294322533168,0.0018880405516857313,0.003370036623758919,0.00048091080156150904,0.0011660847582614662,-0.0017038841904220752,-0.002388032571283004,-0.0014692965123192481,-0.00022748921523798286,0.0020063205869899955,0.0022867508008224393,0.0022261449018098367,0.004752878012931938,0.006453901735731023,0.007487118733406006,0.007829594976098099,0.007952266570500393,0.007305849823310496,0.006738837110201138,0.006002935934402034,0.007156471887705624,0.0064565918732293285,0.006441905674664699,0.005568689241085393,0.004565308170727699,0.005438623943914963,0.004736428346134608,0.0038795801885468163,0.004316249190438489,0.0037576656245107165,0.0038917911403836382,0.0036410558285838632,0.0036837542371425266,0.0052209723411741705,0.00480111584512899,0.004389790346159489,0.003733926170877469,0.004372555654257014,0.003277910222377283,0.0028360052562622492,0.002962538654224679,0.0027366695298584,0.002394988508879791,0.002682441888196621,0.00020175934718187893,0.00029791635462426464,0.000788465391989644,0.0003888112402847913,0.0004957240163402163,0.0002792515487395186,0.0005102841616944749,0.0008401756238719732
411,-0.00027410768537192306,0.0001746642481498395,-0.0004755190308165924,0.0006602172603119013,0.0005610868437275744,0.0012564655198527743,0.0003957237504482195,0.0008762748892108712,0.0011430529751851088,-4.248789169724365e-05,0.0013402953176668989,0.000966749893428125,0.0017123843185585356,0.002516324792120668,0.0015535138267772283,0.0014913581961391123,0.0006977409751487754,0.000404221415282046,0.0008254584756896882,0.0006421070672319975,0.0003925482555855495,0.0009719112471731033,0.0003230679211649474,0.00041338722739824604,0.0013697510632973329,-0.00011915430471305007,0.0002104412620829173,-0.000298209093914461,-0.00012735528624738864,0.00030512633659660786,7.086783801947483e-05,9.420171512774363e-05,0.0003691247902792985,0.0001642680310311697,-0.0003413630137397878,-0.000195384458188623,-0.0003655518294995486,-0.00019657054336708196,-0.0006674956032209935,-0.0008386470644896626,-8.622678205925492e-05,-0.00020965615091019378,-0.0002710408449746906,0.00014676519970142923,0.00033410647547881754,0.001885059964976049,0.0017121694507181262,0.0015699524398886627,0.00115358284414077,0.00043042747386808853,0.00311107478369476,0.0038402669053452998,0.0007682078801652971,0.0008062275513101256,0.0007858386731187671,0.0012424148639048418,0.0005976899007370908,0.0006085343508776476,0.00036932903793455697
412,-0.011894963366996842,-0.020256076204979254,-0.007554180790783978,-0.007601942755516582,-0.00670909315747122,-0.005860935529193945,-0.00737475047007566,-0.010797420755092295,-0.007468298582618485,-0.011134322850724453,-0.011218558969667692,-0.011649722325006058,0.0005635473368693981,-0.00042336993183500005,-0.0016320913414920469,-0.0021767861520556294,-0.0029146196774947784,-0.0018035389670574948,-0.0011113155844772338,-0.002963742536029933,-0.0038573011977801244,-0.0040411659470749005,-0.002968498993557677,-0.0026699853109828364,-0.002692776932487943,-0.0036361589991842423,-0.003032203762459608,-0.003105754480922823,-0.0035028560285523466,-0.002816177610520775,-0.003198132771531427,-0.0021402190152933673,-0.0021372818680949566,-0.0022165606458372893,-0.0018711116643355939,-0.0027873964304365897,-0.0022470669357510095,-0.0005579925917006962,-0.0006164755241944696,-0.0010062874722012753,-0.0016062539387088298,-0.0023536528550172253,-0.003114124017849275,-0.0028025183861961848,-0.0020150860592901493,-0.0019975130989659767,-0.0019344491723975123,-0.001268974632791175,-0.0008713068666271669,,,0.0005305633602492121,-0.0019032282617213146,-0.0018273196094628944,-0.0014640426052092796,-0.0025536223948642188,-0.002470773119763227,-0.0022249470183135457,-0.0024843052401707045
413,0.00012301789337857314,-0.00017094550970863932,-0.0007093688780711527,-0.00019258654810267093,-0.0002156685481258644,-7.807034926759399e-05,-0.00014287108240642544,8.649501995132533e-05,4.71486230746021e-05,-0.0005354010668083921,-7.393778880036162e-05,-7.244683094854701e-07,-0.00101162668143133,-0.0004361546394748137,-0.0008947816069504713,-0.0013614984866528268,-0.002894208690230537,-0.0026390296499782576,-0.002628785963508416,-0.0024656734256191816,-0.0017822495215455575,-0.0015410960407011571,-0.0018624118098706434,-0.0019480041452023156,-0.0014168520105022535,-0.002080410250839297,-0.0016601801505667535,-0.0021157116148238357,-0.0015993378597491752,-0.001554016440649086,-0.002162249687441638,-0.0015450120900817046,-0.0012658707163535033,-0.0014118565923085396,-0.0013667062703361624,-0.0013061216254767946,-0.0018212681722611496,-0.0015219460674918014,-0.0013248096739819518,-0.001453484739285873,-0.0008838818907651322,-0.001302349923469909,-0.0005582431055703403,0.0007858606293123265,0.0006816426819085845,0.00044302093235142916,-0.00015058424694494273,1.878073895539408e-05,2.9233165481550767e-05,0.0006529302816712137,-0.0005557616464750025,-0.0006349601581454916,-0.0008036294426273456,-0.000625674249488953,-0.000573226674049341,-0.0008137193835093659,-0.0006476607071728461,-0.0007553214228398523,-0.0006609588831284343
414,-0.00010584234079684705,6.903611941227089e-05,-0.00017440503591304482,0.00035483629188853686,0.0003581767614962237,0.0004367491334637188,0.00036964030333193413,0.0005169563940785086,0.0005672395906845402,0.0001272725459029959,0.00017608725873292816,0.00027162193982499506,-7.258102197082926e-05,0.0010050193634295339,0.002146616476117277,0.0019472608608412498,0.0014271622701998116,-0.0005871761277445537,0.00035115171788429505,0.0011237254530818233,0.0011505758217792042,0.0004960957956690262,0.0003126030098094011,0.0007652875581255922,0.001233226105003411,0.0011544716981592852,0.0013922168447460565,0.0014510572220107986,0.0011066560534156765,0.0009432250368768853,0.0005836291450186209,6.456101292420555e-05,0.0003205414527195874,5.434066210222063e-06,-0.0007802944447612644,-0.0005331489350211855,-0.0011942483905303997,-0.0005276482896309113,-0.0008968760332556964,-0.0022202860669587993,-0.0006879103519780804,-0.0013113607144530017,-0.0002662747870866446,0.00027469686397827364,0.0004553317422713333,0.0016056205661462123,0.0016784137454930984,0.0017978932625157616,0.0017306855777220044,0.001438949274281322,0.0011902318969432587,,,,,,,,
415,-0.00044119408175403866,-8.416454321160012e-05,-0.0005129205787050681,0.00012060255346893942,0.0001208620993440245,0.00023868065600809223,-5.7464309822244355e-05,0.00011557595806249799,0.0001881443760426988,-0.0004305986600947242,5.6846874884510335e-06,0.00015359587917797353,0.0009706375705292299,0.0008307603669840307,0.0012876859237580212,0.0009520182649208688,-0.0002071279083735638,0.0007077686739153559,0.001504382460413121,-0.00015797014652648767,0.00011868828417716598,0.0004966641140884604,-0.0003184167752713901,0.000183173652050514,-0.0004020142481622632,-0.0012154211583134359,-0.001603015120116347,-0.0013652673580310541,-0.0009920956113590286,-0.0013231422488274736,-0.0014837036284033336,-0.0010103327467892264,-0.001134769924736016,-0.0017445677972731733,-0.0015530339894185606,-0.0022637267077672586,-0.0019407466471416555,-0.0010467520137953776,-0.0007687487735252141,-0.0010804783524694546,-0.0013603331182863146,-0.0006967523470076777,-0.00029265222348479454,-0.0007735494151920493,-0.00043875635305894867,0.0006890413208066543,0.0007331839263305921,0.000789058730419382,0.0004677235334252382,8.020816705031903e-05,0.0007821150560849201,0.0012977770396517716,0.001260961624709424,0.0015809996176739008,0.0008436154577755178,0.0014822411121059454,0.001105199559528942,0.0010491651945655066,0.001872465245597679
416,-0.001623187960271762,-0.0026580211898452858,-0.001540809191387584,-0.0029627215048738786,-0.0027141750298726904,-0.0020790268168674555,-0.001187738213199315,-0.0021883733668635716,-0.0015697809549848009,-0.0016340503193608496,,-0.002722299153035316,-0.004058069082061852,-0.0031847302461381175,-0.003612838633509508,-0.0036945370947710997,-0.004193900510106137,-0.003824244147901442,-0.002996291858854987,-0.0017369747455870132,-0.0019982197724021464,-0.0021342162459372007,-0.0011918677788217307,-0.0014744757588638162,-0.0017204848636053459,-0.0017001168153320033,-0.0025841968941594496,-0.0029618490356753775,-0.0028041782675863177,-0.0030802590081636973,-0.004359263249730805,-0.004132986111533299,-0.004414137534524699,-0.004856940140873242,-0.004752975573876251,-0.002848025633506531,-0.003418456728780303,,,,,,,,,,,,,,,-0.0006917660104121087,,,,,,,
417,-0.0013708308294181476,-0.0012152782674711468,-0.0003250625672903272,-0.001000141104230589,-0.0008495331457200171,-0.0004780803845879245,-1.6251669237985508e-06,-0.0006579844369411454,-0.00022586707071053276,7.119637933902673e-05,-0.001123066618345842,-0.000983126773655544,-0.0021285947378073024,-0.0015809033923210444,-0.0016640715861597208,-0.001283691871197769,-0.002028630396888385,-0.0015189349566744805,-0.0021816256601017566,-0.00022994662280102955,-0.0014053795882370418,-0.0012544734055963467,-0.0005955516428651811,4.392502380603486e-06,-0.0010404804564070433,-0.001563054582539985,-0.0021177165278703784,-0.001886222790102946,-0.0016852332925873287,-0.002211410257487925,-0.002184360930335854,-0.0022879160969786843,,-0.001093776141111047,-0.00039964987936265623,-0.0004130884576138501,-0.0005599838900113283,-0.00012549734310736364,,,-0.0002779954104511639,-0.0007752797482173095,0.00021460234269234557,8.744133012752493e-06,-0.0005919203599945878,-0.001248427894924222,-0.0009241807098199628,-0.0006889322040785049,-0.0010104273767103896,-0.0005192784931178624,-0.0017018714884588148,-0.0016406781940460859,-0.0006089213172335204,-0.0005566168389565082,-0.0006728539080651139,-0.0011066675571781038,-0.0012200394918251499,-0.0008015267435973433,-0.0007472222513554533
418,0.0004859204268685455,0.0006479031638989468,-9.324862426212229e-05,0.000770699517703961,0.0007389366472542058,0.0007597338823503086,0.0006026128939480582,0.0010991450724175148,0.0009611821760972003,0.0009399262390797647,0.001806112143090492,0.0017840946530320455,0.009644356688094885,0.010040523200617586,0.009848974354610615,0.01006864104787998,0.01001605662250537,0.010073322516567874,0.01033327426817875,0.0102629745704806,0.009718632612626213,0.009007102901386085,0.00846746350820606,0.006948399849957892,0.008210039743141658,0.008481770291815797,0.007640368576660528,0.007923016374171591,0.007250399939923346,0.0059773462344192094,0.005978800046763616,0.006410891037319731,0.006112889244156601,0.0035886402422862286,0.001740541184039902,0.0010400700298167484,0.0010225024766729721,0.0006997157930869495,0.0016268100283449733,0.0010655139522864684,-0.00020271183708935118,0.0003392651658068423,0.00019577698339137228,0.00020973663206443204,0.0005540507838989597,0.0018270869727862178,0.002573692907164176,0.0028480713641418657,0.0030340366172183766,0.005709280050704313,0.003951810443151476,0.003759635186143673,0.005895059903964491,0.005463800349901241,0.005467236711835081,0.007534235785092378,0.006394689242840929,0.005588744953376623,0.006127386440469023
419,-0.00019777849666784435,0.000734798310631912,-0.0008877130864196964,0.00012078943385785452,4.685316488627255e-05,1.1028899472228049e-05,-0.0009310387021759645,-0.001466760176566703,,-0.0013296022642304427,-0.0015116399307722537,-0.0012144187151308162,0.0015380902980637525,0.0035762632256135744,0.002689990785701238,0.0018466802631636361,0.002104282928763356,-0.0001080215819516889,0.002101514831042648,0.002674263885218384,0.0003106767633095733,0.0010511867279504217,0.0017920476455081595,0.001971665871490025,0.0028343895892420532,0.0007426441992775168,0.0018181597796432549,0.0019931774057180287,0.00229758772201612,0.0022967086768619213,0.002023242921360715,0.002051031789494557,0.000977646906496851,0.0018590777275998426,0.001970115753150153,0.000705196248248034,0.0005711543798028498,-0.0007952216427088156,-0.0017734826195783524,-0.0022586892978377657,-0.001620714125952576,-0.0026228164326359375,-0.0015622655908969147,-0.0016433454078356008,-0.001239902169783656,-0.0012448663201928578,-0.0010873374991721206,-0.00052063092687582,-0.000846238696802534,-0.0011099662227205937,3.8400188639004026e-05,-0.0015792369090296763,-0.0009149207589506238,-0.0006034131130858904,0.0005858760148518381,0.0010073249924329355,0.0010665603520189071,0.00020756731564086094,-0.0002318577453590003
420,0.0003203320045096373,0.0009699236717236677,-0.00020445976266155553,0.000981831688343682,0.0011037250479655615,0.0011103399566724252,0.0005497229287298797,0.0013047217895535241,0.0009801579438032371,0.00022776661704118747,,0.00150271841442843,-0.001545005774413924,-0.0009052865340099067,-0.0005041056166146618,-0.002175910171129794,-0.0020299965227893344,-0.0020851744891687025,,-0.0020180185521137058,-0.0020091729182797422,-0.001670039505056378,-0.0005929272556767819,-0.001501123048303777,-0.0009807198480905521,-0.0012571182199477443,-0.0012037943856718191,-0.0007187173421086609,-0.0004942587671316092,-0.0009267408629992717,8.294326923376986e-05,-0.0004418202272016399,-0.00030883309917834485,-0.0008160800640497275,-0.0011097693273227878,-0.0012002556765072095,-0.0008600756972531243,-0.0009838340892108425,-0.001752174759717644,-0.002427294117562363,-0.002066262718377143,-0.002117660013441431,-0.002760544064612815,-0.002080967754164855,-0.001729980605876163,-0.00022230496392906368,-0.00030848429970658944,-0.00021931469835807647,-6.651100188206258e-05,-0.0007495496058983495,0.0016042945513154124,0.0016021609372161418,0.001701639905841914,0.0019444821200025595,0.0018063033653975679,0.0022934654498251083,0.0017487975486275935,0.001418142991006276,0.001107395665817267
421,0.0014345858021339872,0.0015997942337768695,0.0016168443706511607,0.0016506462572959757,0.0017122122449198794,0.0016477033611094886,0.001524847122692052,0.0017287484772743249,0.0015315775581310677,0.0015932291032882127,0.0017326456194723795,0.001714612201645106,-0.0009348376995684149,-0.0006546825855192994,-0.0004994756117471763,-0.0016132002994653908,-0.0016263304870748425,-0.0033458419910782178,-0.0029201251043003934,-0.0024555760957377143,-0.0024758651037932386,-0.0013774669118922342,-0.0004493746321926256,-0.0008556599480895063,-0.0002394428535149061,-7.432042919331832e-05,-0.0001588692907087921,0.00038287854505328784,0.0006434405920597228,0.0008902637599291098,0.0020368696663149127,0.0018889612490635263,0.001686883701012807,0.001490249833465428,0.0025398583003608142,0.003323119625190675,0.0024981676915546325,0.002363612495178636,0.003209294641099911,0.0021075332613286254,0.0022186793022421856,0.001978147397056075,0.0016267660514839419,0.001205910716068532,0.0011819629865358287,0.0017857145283706013,0.0018565076044053726,0.001455481354065221,0.0014233824200370676,0.0009164601053798927,0.0008806697605479091,0.0012802509874980128,0.0009034808504936692,0.0013414375192540439,0.0011966149412024499,0.001735051202896864,0.001579411270175248,0.0012781021086439544,0.0013861059399130021
422,0.0006871454797917823,0.0010246314727688284,0.000635382947209406,0.0014052495858188714,0.0017839904165486776,0.0016790350280924864,0.0009600361221856141,0.0006316044993549805,0.0006683156542097214,0.00016801684842909445,-0.0007591806106262061,-0.0005298150223419997,-0.0034799705729727497,-0.00215394553553056,-0.0022982937626169642,-0.0010844893217282737,0.00047076384388045414,0.0035671934988016946,0.004440706030315377,0.0060155741328221995,0.0021308406095716156,0.0012638775595129792,0.0009637253076266457,0.0010040079090692176,4.591827421479215e-05,-0.0017069239972884879,-0.0007927382621008277,0.0018415899855823723,0.0008656329159662002,-0.0011804207993355244,-0.0004068009851525227,-0.0005358749299930817,-2.374086106938924e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0003432014887176427,-0.0001525201038629245,-0.001168156754410545,-0.0008690558881594786,-0.0008381090962685611,-0.0005749418622296163,-0.00032610583490036627,0.0005961122519120585,-0.00012520565803966836,-0.00042725653578425414,0.000448216815309312,8.712503583754706e-05,-0.004368384384620562,-0.006139150369794075,-0.005481589073107769,-0.004786590937084709,-0.0043246395978815775,-0.0051765193477729425,-0.0051217753984073985,-0.004724740301602967,-0.004082950381327064,-0.003968311896521446,-0.0025393032416472553,-0.0033819439437027528,-0.002193702732897823,-0.0017610939646964987,-0.0016369231068374952,-0.0013519149550752587,-0.0006482196669732885,-0.0015649906385123951,-0.000852505337589766,0.002102229936066119,,,,,,,,,,,,,,,,,,,,,,,,,,,
